question_id,prediction,target,answer_type,small_answer_type_target,small_answer_type_prediction,answer_type_prediction
88714,standing,standing,other,action,action,other
43340,black,blue,other,color,color,other
39288,kitchen,water,other,object,location,other
64117,green,red,other,color,color,other
72061,cupboard,wall,other,object,object,other
45756,black,brown,other,color,color,other
64275,purple,dark,other,color,color,other
42004,purple,green,other,color,color,other
17376,2,many,number,number,number,number
689,no,no,yes/no,yes/no,yes/no,yes/no
33744,yes,yes,yes/no,yes/no,yes/no,yes/no
13631,2,2,number,number,number,number
73429,tree,mountain,other,object,object,other
10282,2,2,number,number,number,number
49296,pink,red,other,color,color,other
98110,cloudy,cloud,other,object,other,other
83855,blue,wood,other,color,color,other
97981,large,woman,other,human,other,other
70850,building,window,other,object,object,other
44812,red,green,other,color,color,other
72469,building,mountain,other,object,object,other
11708,many,many,number,number,number,number
97401,floor,courtroom,other,other,object,other
39794,standing,walking,other,action,action,other
12178,2,many,number,number,number,number
52645,red,blue,other,color,color,other
35930,no,no,yes/no,yes/no,yes/no,yes/no
83039,white,white,other,color,color,other
20692,yes,yes,yes/no,yes/no,yes/no,yes/no
69885,stick,book,other,object,object,other
96364,microphone,saxophone,other,object,object,other
77709,people,wood,other,color,human,other
101496,courtroom,courtroom,other,other,other,other
76283,building,fence,other,object,object,other
86542,green,red,other,color,color,other
74221,bed,people,other,human,object,other
10398,2,2,number,number,number,number
82280,blue,brown,other,color,color,other
68407,building,wall,other,object,object,other
63149,pink,purple,other,color,color,other
17946,2,2,number,number,number,number
68662,wall,door,other,object,object,other
63029,purple,red,other,color,color,other
93769,standing,standing,other,action,action,other
28322,no,no,yes/no,yes/no,yes/no,yes/no
89834,standing,standing,other,action,action,other
385,standing,sitting,other,action,action,other
56103,green,blue,other,color,color,other
1172,standing,standing,other,action,action,other
60414,white,white,other,color,color,other
7092,no,yes,yes/no,yes/no,yes/no,yes/no
62249,green,blue,other,color,color,other
54402,white,white,other,color,color,other
69359,staircase,fence,other,object,object,other
46095,wood,wood,other,color,color,other
40133,book,phone,other,object,object,other
1605,standing,standing,other,action,action,other
42430,white,white,other,color,color,other
38683,standing,standing,other,action,action,other
101104,blue,black,other,color,color,other
72889,building,cloud,other,object,object,other
78984,sign,window,other,object,object,other
144645,yes,no,yes/no,yes/no,yes/no,yes/no
96722,glasses,glasses,other,object,object,other
85104,white,black,other,color,color,other
63960,green,pink,other,color,color,other
35056,yes,yes,yes/no,yes/no,yes/no,yes/no
397,yes,no,yes/no,yes/no,yes/no,yes/no
87309,wood,wood,other,color,color,other
100068,livingroom,bedroom,other,object,location,other
41750,white,white,other,color,color,other
26806,yes,yes,yes/no,yes/no,yes/no,yes/no
84191,blue,pink,other,color,color,other
101948,room,livingroom,other,location,object,other
116963,4,3,number,number,number,number
88983,standing,standing,other,action,action,other
89305,standing,standing,other,action,action,other
59157,green,green,other,color,color,other
43367,blue,black,other,color,color,other
86976,brown,black,other,color,color,other
28449,yes,yes,yes/no,yes/no,yes/no,yes/no
34610,yes,yes,yes/no,yes/no,yes/no,yes/no
85916,blue,blue,other,color,color,other
96818,chair,chair,other,object,object,other
38749,book,book,other,object,object,other
36463,dog,dog,other,object,object,other
100986,livingroom,livingroom,other,location,location,other
34120,yes,yes,yes/no,yes/no,yes/no,yes/no
73002,building,house,other,location,object,other
1167,standing,standing,other,action,action,other
6705,yes,yes,yes/no,yes/no,yes/no,yes/no
85455,brown,black,other,color,color,other
69332,mountain,rock,other,object,object,other
75186,flower,book,other,object,object,other
83177,red,red,other,color,color,other
92459,blue,brown,other,color,color,other
57070,red,black,other,color,color,other
47630,red,red,other,color,color,other
92836,blue,brown,other,color,color,other
84835,black,grey,other,color,color,other
78944,picture,painting,other,action,object,other
47429,red,red,other,color,color,other
67991,building,building,other,object,object,other
71105,tree,curtain,other,object,object,other
73104,wall,mountain,other,object,object,other
133272,wood,concrete,other,object,color,other
47611,red,red,other,color,color,other
57208,white,red,other,color,color,other
88159,standing,standing,other,action,action,other
86908,green,green,other,color,color,other
96018,book,book,other,object,object,other
97533,standing,ground,other,other,action,other
49623,pink,purple,other,color,color,other
87304,wood,wood,other,color,color,other
77522,window,window,other,object,object,other
90064,phone,paper,other,object,object,other
102911,wall,left,other,location,object,other
101253,sidewalk,floor,other,object,location,other
41408,orange,red,other,color,color,other
41004,blue,blue,other,color,color,other
26041,no,no,yes/no,yes/no,yes/no,yes/no
69528,light,light,other,object,object,other
70749,plant,tree,other,object,object,other
50196,brown,brown,other,color,color,other
49336,purple,blue,other,color,color,other
16596,2,1,number,number,number,number
52173,gray,gray,other,color,color,other
64137,blue,green,other,color,color,other
44245,green,pink,other,color,color,other
60890,blue,blue,other,color,color,other
81477,wood,glass,other,object,color,other
12541,2,3,number,number,number,number
9472,1,1,number,number,number,number
62528,pink,pink,other,color,color,other
86814,pink,purple,other,color,color,other
17722,2,2,number,number,number,number
79490,picture,poster,other,object,object,other
82121,backpack,backpack,other,object,object,other
35906,yes,yes,yes/no,yes/no,yes/no,yes/no
97900,rectangular,rectangle,other,object,other,other
68560,tree,cloud,other,object,object,other
28461,yes,yes,yes/no,yes/no,yes/no,yes/no
43535,blue,blue,other,color,color,other
83642,red,black,other,color,color,other
63107,blue,brown,other,color,color,other
70820,box,sign,other,object,object,other
37934,standing,standing,other,action,action,other
64027,green,green,other,color,color,other
86741,pink,blue,other,color,color,other
13306,2,2,number,number,number,number
84114,black,white,other,color,color,other
61199,red,red,other,color,color,other
100171,wood,wood,other,color,color,other
35554,yes,building,other,object,yes/no,yes/no
82460,red,red,other,color,color,other
65683,white,white,other,color,color,other
69260,tree,tree,other,object,object,other
7008,yes,yes,yes/no,yes/no,yes/no,yes/no
107716,no,no,yes/no,yes/no,yes/no,yes/no
94128,standing,sitting,other,action,action,other
40940,brown,brown,other,color,color,other
36795,standing,standing,other,action,action,other
76369,bookshelf,shelves,other,object,object,other
11562,many,many,number,number,number,number
14963,2,2,number,number,number,number
74477,cloud,cloud,other,object,object,other
44252,brown,wood,other,color,color,other
8480,2,2,number,number,number,number
85641,pink,pink,other,color,color,other
82780,white,white,other,color,color,other
48378,purple,purple,other,color,color,other
45064,purple,purple,other,color,color,other
98951,phone,microphone,other,object,object,other
87747,standing,standing,other,action,action,other
57810,blue,blue,other,color,color,other
59511,pink,purple,other,color,color,other
12124,2,3,number,number,number,number
10456,2,2,number,number,number,number
150171,yes,yes,yes/no,yes/no,yes/no,yes/no
41712,white,white,other,color,color,other
83157,red,red,other,color,color,other
67325,wall,curtain,other,object,object,other
97509,standing,standing,other,action,action,other
877,book,food,other,object,object,other
100642,winter,winter,other,other,other,other
61057,blue,blue,other,color,color,other
28280,yes,yes,yes/no,yes/no,yes/no,yes/no
59997,purple,blue,other,color,color,other
61223,white,green,other,color,color,other
93218,black,gray,other,color,color,other
40479,chair,toy,other,object,object,other
39628,standing,standing,other,action,action,other
22357,yes,yes,yes/no,yes/no,yes/no,yes/no
7010,yes,yes,yes/no,yes/no,yes/no,yes/no
47165,pink,red,other,color,color,other
97534,sitting,standing,other,action,action,other
47824,white,pink,other,color,color,other
41943,purple,purple,other,color,color,other
88167,standing,standing,other,action,action,other
94725,standing,standing,other,action,action,other
96879,chair,bench,other,object,object,other
77772,food,glass,other,object,object,other
46000,green,brown,other,color,color,other
61083,gray,black,other,color,color,other
70503,door,mirror,other,object,object,other
26983,yes,yes,yes/no,yes/no,yes/no,yes/no
64567,purple,purple,other,color,color,other
84548,black,gray,other,color,color,other
84689,white,blue,other,color,color,other
10728,2,2,number,number,number,number
62754,pink,gray,other,color,color,other
28832,yes,yes,yes/no,yes/no,yes/no,yes/no
17481,2,2,number,number,number,number
46626,purple,brown,other,color,color,other
109444,yes,no,yes/no,yes/no,yes/no,yes/no
124821,no,yes,yes/no,yes/no,yes/no,yes/no
102734,left,front,other,other,location,other
41085,purple,blue,other,color,color,other
101793,background,background,other,other,other,other
49645,pink,blue,other,color,color,other
21483,wood,metal,other,object,color,other
86615,wooden,brown,other,color,color,other
15278,2,3,number,number,number,number
55108,white,white,other,color,color,other
42602,brown,blue,other,color,color,other
32884,yes,yes,yes/no,yes/no,yes/no,yes/no
130370,man,man,other,human,human,other
86061,blue,blue,other,color,color,other
80723,hat,hat,other,object,object,other
97260,hat,sunglasses,other,object,object,other
55510,white,white,other,color,color,other
46345,pink,pink,other,color,color,other
86618,pink,blue,other,color,color,other
59499,pink,green,other,color,color,other
40897,brown,green,other,color,color,other
13696,2,2,number,number,number,number
865,yes,yes,yes/no,yes/no,yes/no,yes/no
88728,standing,sitting,other,action,action,other
64868,red,red,other,color,color,other
47274,red,red,other,color,color,other
7732,2,2,number,number,number,number
69920,chair,chair,other,object,object,other
15343,many,many,number,number,number,number
103690,woman,man,other,human,human,other
54986,white,white,other,color,color,other
83139,red,red,other,color,color,other
42353,green,green,other,color,color,other
85364,red,red,other,color,color,other
85482,brown,brown,other,color,color,other
103393,man,man,other,human,human,other
84563,white,green,other,color,color,other
60040,blue,green,other,color,color,other
71683,curtain,wall,other,object,object,other
71087,building,fence,other,object,object,other
36607,standing,eating,other,action,action,other
82592,pink,red,other,color,color,other
75030,pillow,pillow,other,object,object,other
87454,wood,wood,other,color,color,other
15843,1,1,number,number,number,number
92186,curtain,curtain,other,object,object,other
57340,purple,blue,other,color,color,other
84597,white,green,other,color,color,other
38124,standing,standing,other,action,action,other
29892,yes,yes,yes/no,yes/no,yes/no,yes/no
46127,pink,pink,other,color,color,other
46067,red,red,other,color,color,other
85449,blue,blue,other,color,color,other
71826,wall,cloud,other,object,object,other
73978,plant,table,other,object,object,other
71812,building,building,other,object,object,other
124376,standing,standing,other,action,action,other
70297,sidewalk,tree,other,object,location,other
100121,black,green,other,color,color,other
61829,red,red,other,color,color,other
6809,yes,yes,yes/no,yes/no,yes/no,yes/no
21991,yes,yes,yes/no,yes/no,yes/no,yes/no
85872,blue,blue,other,color,color,other
73902,tree,fire,other,object,object,other
29367,yes,yes,yes/no,yes/no,yes/no,yes/no
32140,yes,yes,yes/no,yes/no,yes/no,yes/no
