question_id,prediction,target,answer_type,small_answer_type_target,small_answer_type_prediction,answer_type_prediction
65985,red,white,other,color,color,other
66001,blue,green,other,color,color,other
66022,pink,red,other,color,color,other
66049,black,blue,other,color,color,other
66066,green,white,other,color,color,other
66074,white,pink,other,color,color,other
66086,blue,black,other,color,color,other
66117,white,red,other,color,color,other
66121,green,white,other,color,color,other
66134,white,blue,other,color,color,other
66171,green,green,other,color,color,other
66176,white,blue,other,color,color,other
66201,white,blue,other,color,color,other
66208,white,white,other,color,color,other
66231,green,red,other,color,color,other
66257,white,green,other,color,color,other
66295,green,green,other,color,color,other
66316,red,white,other,color,color,other
66330,white,pink,other,color,color,other
66361,pink,pink,other,color,color,other
66389,pink,red,other,color,color,other
66434,blue,blue,other,color,color,other
66442,blue,green,other,color,color,other
66449,blue,blue,other,color,color,other
66471,blue,green,other,color,color,other
66479,blue,blue,other,color,color,other
66497,blue,red,other,color,color,other
66513,blue,green,other,color,color,other
66529,blue,pink,other,color,color,other
66550,blue,red,other,color,color,other
66571,white,white,other,color,color,other
66579,people,standing,other,action,human,other
66598,wall,window,other,object,object,other
66608,people,car,other,object,human,other
66614,green,bat,other,object,color,other
66653,book,glass,other,object,object,other
66691,chair,bed,other,object,object,other
66703,couch,bed,other,object,object,other
66710,baseball,baseball,other,object,object,other
66724,christmas,christmas,other,other,other,other
66732,christmas,christmas,other,other,other,other
66746,guitar,saxophone,other,object,object,other
66760,guitar,saxophone,other,object,object,other
66779,guitar,saxophone,other,object,object,other
66790,sky,sign,other,object,object,other
66792,light,wires,other,object,object,other
66803,picture,sign,other,object,object,other
66820,ceiling,ceiling,other,object,object,other
66849,chair,purple,other,color,object,other
66864,tree,fence,other,object,object,other
66877,tree,grass,other,object,object,other
66889,tree,snow,other,other,object,other
66912,window,door,other,object,object,other
66929,tree,tree,other,object,object,other
66941,wall,window,other,object,object,other
66957,building,tree,other,object,object,other
66992,bed,house,other,location,object,other
67000,tree,tree,other,object,object,other
67005,tree,tree,other,object,object,other
67009,tree,sky,other,object,object,other
67055,building,tree,other,object,object,other
67064,building,tree,other,object,object,other
67067,tree,tree,other,object,object,other
67106,window,painting,other,action,object,other
67126,wall,wall,other,object,object,other
67141,curtain,stairs,other,object,object,other
67188,fence,wall,other,object,object,other
67203,window,pillow,other,object,object,other
67227,shelves,wall,other,object,object,other
67242,tree,tree,other,object,object,other
67263,tree,tree,other,object,object,other
67266,tree,house,other,location,object,other
67276,tree,building,other,object,object,other
67318,wall,wall,other,object,object,other
67333,door,wall,other,object,object,other
67350,wall,wall,other,object,object,other
67355,wall,door,other,object,object,other
67385,tree,fence,other,object,object,other
67392,tree,tree,other,object,object,other
67404,tree,tree,other,object,object,other
67438,door,window,other,object,object,other
67480,building,table,other,object,object,other
67518,bookshelf,bookshelf,other,object,object,other
67523,fence,wall,other,object,object,other
67534,tree,tree,other,object,object,other
67572,window,wall,other,object,object,other
67586,bookshelf,bookshelf,other,object,object,other
67630,window,wall,other,object,object,other
67654,cabinet,counter,other,object,object,other
67665,window,window,other,object,object,other
67675,wall,picture,other,object,object,other
67687,house,fence,other,object,location,other
67691,tree,fence,other,object,object,other
67726,door,cabinet,other,object,object,other
67729,window,building,other,object,object,other
67745,door,tree,other,object,object,other
67785,door,mirror,other,object,object,other
67791,window,window,other,object,object,other
67804,curtain,fence,other,object,object,other
67822,door,door,other,object,object,other
67835,wall,wall,other,object,object,other
67852,door,curtain,other,object,object,other
67876,window,building,other,object,object,other
67904,window,window,other,object,object,other
67932,window,building,other,object,object,other
67934,cabinet,cabinet,other,object,object,other
67973,wall,window,other,object,object,other
67988,curtain,curtain,other,object,object,other
68015,building,tree,other,object,object,other
68032,cabinet,picture,other,object,object,other
68052,door,door,other,object,object,other
68067,wall,wall,other,object,object,other
68094,bookshelf,shelf,other,object,object,other
68109,cabinet,window,other,object,object,other
68170,wall,window,other,object,object,other
68196,wall,window,other,object,object,other
68205,tree,fence,other,object,object,other
68230,building,window,other,object,object,other
68244,wall,window,other,object,object,other
68253,wall,door,other,object,object,other
68259,window,tree,other,object,object,other
68277,window,building,other,object,object,other
68286,wall,building,other,object,object,other
68295,curtain,couch,other,object,object,other
68304,building,picture,other,object,object,other
68309,door,background,other,other,object,other
68328,picture,window,other,object,object,other
68345,wall,tree,other,object,object,other
68365,wall,window,other,object,object,other
68391,wall,tree,other,object,object,other
68407,building,wall,other,object,object,other
68412,wall,wall,other,object,object,other
68418,door,door,other,object,object,other
68444,wall,wall,other,object,object,other
68450,door,chair,other,object,object,other
68463,wall,door,other,object,object,other
68468,wall,building,other,object,object,other
68491,wall,wall,other,object,object,other
68498,building,building,other,object,object,other
68504,building,tree,other,object,object,other
68507,curtain,wall,other,object,object,other
68522,door,door,other,object,object,other
68537,bookshelf,wall,other,object,object,other
68560,mountain,cloud,other,object,object,other
68621,wall,tree,other,object,object,other
68627,building,building,other,object,object,other
68646,wall,wall,other,object,object,other
68659,building,building,other,object,object,other
68684,wall,door,other,object,object,other
68694,building,tree,other,object,object,other
68712,wall,cloud,other,object,object,other
68719,building,building,other,object,object,other
68757,wall,window,other,object,object,other
68781,wall,door,other,object,object,other
68809,wall,building,other,object,object,other
68833,door,building,other,object,object,other
68845,wall,door,other,object,object,other
68853,wall,wall,other,object,object,other
68864,bookshelf,bookshelf,other,object,object,other
68889,window,table,other,object,object,other
68911,wall,tree,other,object,object,other
68929,wall,curtain,other,object,object,other
68954,curtain,sign,other,object,object,other
68958,curtain,flag,other,object,object,other
69006,window,cabinet,other,object,object,other
69022,bookshelf,poster,other,object,object,other
69047,fence,fence,other,object,object,other
69050,house,tree,other,object,location,other
69088,tree,building,other,object,object,other
69123,wall,stairs,other,object,object,other
69190,window,window,other,object,object,other
69217,cabinet,wall,other,object,object,other
69232,curtain,wall,other,object,object,other
69278,wall,window,other,object,object,other
69288,wall,building,other,object,object,other
69290,wall,wall,other,object,object,other
69350,door,door,other,object,object,other
69359,tree,fence,other,object,object,other
69365,car,tree,other,object,object,other
69371,door,wall,other,object,object,other
69379,window,curtain,other,object,object,other
69395,curtain,curtain,other,object,object,other
69401,building,car,other,object,object,other
69406,bottle,cake,other,object,object,other
69422,stethoscope,necklace,other,object,object,other
69432,light,light,other,object,object,other
69439,light,light,other,object,object,other
69454,light,light,other,object,object,other
69478,light,light,other,object,object,other
69489,light,sign,other,object,object,other
69509,light,light,other,object,object,other
69528,light,light,other,object,object,other
69537,light,light,other,object,object,other
69577,light,light,other,object,object,other
69619,picture,cabinet,other,object,object,other
69633,picture,picture,other,object,object,other
69652,picture,picture,other,object,object,other
69665,picture,picture,other,object,object,other
69679,picture,sign,other,object,object,other
69728,picture,picture,other,object,object,other
69776,curtain,clothes,other,object,object,other
69806,standing,standing,other,action,action,other
69812,sitting,sitting,other,action,action,other
69838,book,phone,other,object,object,other
69842,microphone,ball,other,object,object,other
69887,laptop,picture,other,object,object,other
69897,book,bottle,other,object,object,other
69920,chair,chair,other,object,object,other
69958,glasses,glasses,other,object,object,other
69974,white,brown,other,color,color,other
69999,pillow,pillow,other,object,object,other
70013,couch,chair,other,object,object,other
70046,tree,tree,other,object,object,other
70075,tree,tree,other,object,object,other
70103,people,people,other,human,human,other
